Transaction_ID,Date,Customer_ID,Amount,Category,Payment_Method,Location
4537,2024-03-29,CUST81,27.43,Electronics,Debit Card,Miami
4538,2024-04-08,CUST586,19.75,Groceries,PayPal,New York
4539,2024-04-12,CUST392,421.43,Groceries,Credit Card,Chicago
4540,2024-01-30,CUST26,300.45,Clothing,Cash,Los Angeles
4541,2024-05-07,CUST761,434.58,Books,Debit Card,Miami
4542,2024-01-17,CUST752,460.18,Electronics,Credit Card,Chicago
4543,2024-08-21,CUST134,339.98,Books,Cash,Houston
4544,2024-01-26,CUST465,358.86,Clothing,PayPal,New York
4545,2024-07-03,CUST650,65.24,Books,PayPal,Houston
4546,2024-12-26,CUST647,276.13,Home,Cash,Los Angeles
4547,2024-04-11,CUST797,409.83,Groceries,PayPal,Los Angeles
4548,2024-05-20,CUST367,98.73,Groceries,Debit Card,Los Angeles
4549,2024-07-07,CUST192,194.94,Electronics,Cash,Houston
4550,2024-08-25,CUST246,51.01,Electronics,PayPal,Houston
4551,2024-09-15,CUST669,35.55,Electronics,PayPal,Los Angeles
4552,2024-07-22,CUST920,363.63,Electronics,Debit Card,Houston
4553,2024-11-21,CUST228,449.38,Electronics,Debit Card,New York
4554,2024-03-04,CUST305,148.23,Books,Debit Card,New York
4555,2024-12-14,CUST199,163.07,Books,Cash,Chicago
4556,2024-01-16,CUST549,125.76,Groceries,Cash,Chicago
4557,2024-05-03,CUST861,471.99,Groceries,PayPal,New York
4558,2024-07-09,CUST252,296.87,Clothing,Credit Card,Los Angeles
4559,2024-09-07,CUST744,378.78,Books,PayPal,Houston
4560,2024-10-31,CUST799,394.15,Home,Credit Card,New York
4561,2024-08-16,CUST827,141.8,Books,Cash,Los Angeles
4562,2024-03-31,CUST805,392.6,Clothing,Cash,Miami
4563,2024-08-30,CUST388,384.39,Electronics,Credit Card,Chicago
4564,2024-10-27,CUST789,277.41,Books,PayPal,Houston
4565,2024-10-09,CUST267,73.44,Home,PayPal,Chicago
4566,2024-06-28,CUST676,160.86,Groceries,Cash,Chicago
4567,2024-06-25,CUST53,207.29,Clothing,Credit Card,Miami
4568,2024-03-24,CUST282,491.31,Clothing,PayPal,Los Angeles
4569,2024-05-12,CUST85,161.61,Books,PayPal,New York
4570,2024-12-18,CUST958,339.76,Books,Cash,Miami
4571,2024-02-16,CUST148,53.34,Groceries,Cash,Miami
4572,2024-05-25,CUST643,6.81,Home,Credit Card,Chicago
4573,2024-01-15,CUST24,368.0,Books,Cash,Houston
4574,2024-07-16,CUST654,497.32,Groceries,Cash,Miami
4575,2024-01-26,CUST594,231.24,Books,PayPal,Miami
4576,2024-03-24,CUST888,377.04,Electronics,Credit Card,Houston
4577,2024-10-19,CUST106,458.42,Clothing,Debit Card,Chicago
4578,2024-04-19,CUST114,6.74,Books,Cash,Miami
4579,2024-04-23,CUST471,409.6,Books,Debit Card,Miami
4580,2024-11-27,CUST950,143.08,Groceries,Cash,Los Angeles
4581,2024-04-25,CUST611,168.06,Books,PayPal,Los Angeles
4582,2024-12-12,CUST126,372.39,Electronics,Cash,Miami
4583,2024-04-15,CUST110,192.7,Groceries,Credit Card,Houston
4584,2024-05-17,CUST146,417.88,Home,PayPal,Chicago
4585,2024-11-29,CUST290,169.05,Books,PayPal,Chicago
4586,2024-07-28,CUST269,451.95,Books,PayPal,Los Angeles
4587,2024-09-19,CUST917,27.81,Groceries,Credit Card,Miami
4588,2024-01-11,CUST185,219.26,Clothing,Cash,New York
4589,2024-12-15,CUST96,448.96,Home,Credit Card,Miami
4590,2024-01-05,CUST80,198.02,Books,Credit Card,New York
4591,2024-08-30,CUST507,137.99,Clothing,Debit Card,Los Angeles
4592,2024-03-08,CUST865,41.54,Clothing,Debit Card,Los Angeles
4593,2024-11-27,CUST371,452.97,Clothing,PayPal,Miami
4594,2024-03-29,CUST935,199.53,Home,Cash,Chicago
4595,2024-11-03,CUST859,188.63,Books,Debit Card,Miami
4596,2024-01-05,CUST213,434.41,Books,Debit Card,Houston
4597,2024-04-24,CUST401,355.93,Books,Debit Card,Houston
4598,2024-05-09,CUST104,353.52,Home,PayPal,New York
4599,2024-11-07,CUST503,446.45,Electronics,PayPal,Chicago
4600,2024-06-05,CUST815,471.59,Home,Credit Card,Chicago
4601,2024-12-30,CUST23,493.46,Books,Debit Card,Chicago
4602,2024-12-29,CUST424,5.78,Groceries,PayPal,Los Angeles
4603,2024-11-25,CUST76,226.28,Home,Cash,Los Angeles
4604,2024-05-20,CUST499,165.35,Books,Cash,Houston
4605,2024-08-04,CUST983,202.42,Groceries,Credit Card,Los Angeles
4606,2024-07-11,CUST641,409.88,Books,Debit Card,Houston
4607,2024-06-27,CUST79,458.57,Home,Credit Card,New York
4608,2024-08-23,CUST216,138.09,Electronics,Debit Card,Miami
4609,2024-05-09,CUST704,311.21,Groceries,Cash,New York
4610,2024-04-21,CUST430,25.77,Groceries,Cash,Miami
4611,2024-08-26,CUST385,309.51,Electronics,PayPal,Chicago
4612,2024-06-03,CUST912,186.81,Clothing,Cash,Houston
4613,2024-12-12,CUST322,283.04,Home,Cash,Chicago
4614,2024-09-23,CUST649,101.35,Books,PayPal,Los Angeles
4615,2024-11-15,CUST931,212.75,Electronics,Cash,Houston
4616,2024-07-22,CUST462,105.14,Clothing,Cash,Miami
4617,2024-10-26,CUST828,279.21,Groceries,Debit Card,Chicago
4618,2024-02-22,CUST165,192.07,Clothing,Credit Card,Houston
4619,2024-01-04,CUST185,364.18,Clothing,Cash,Houston
4620,2024-09-18,CUST306,284.48,Clothing,Debit Card,Los Angeles
4621,2024-12-05,CUST11,205.6,Books,Credit Card,New York
4622,2024-07-10,CUST926,197.27,Groceries,PayPal,Miami
4623,2024-10-14,CUST183,232.26,Electronics,Debit Card,Los Angeles
4624,2024-11-27,CUST676,12.64,Books,Cash,Chicago
4625,2024-10-31,CUST581,120.87,Electronics,Credit Card,Los Angeles
4626,2024-11-07,CUST647,219.56,Groceries,PayPal,Miami
4627,2024-05-24,CUST622,279.93,Electronics,Debit Card,New York
4628,2024-06-01,CUST876,449.36,Books,Cash,New York
4629,2024-12-16,CUST33,285.05,Groceries,Debit Card,Los Angeles
4630,2024-02-25,CUST121,238.88,Home,Debit Card,Chicago
4631,2024-09-03,CUST1000,497.53,Groceries,PayPal,Miami
4632,2024-02-02,CUST352,331.9,Electronics,Credit Card,Los Angeles
4633,2024-06-21,CUST356,245.22,Books,Cash,Houston
4634,2024-05-21,CUST496,309.11,Groceries,PayPal,Miami
4635,2024-11-23,CUST629,185.22,Home,Debit Card,Chicago
4636,2024-06-15,CUST615,188.64,Groceries,Debit Card,Los Angeles
4637,2024-05-21,CUST560,297.72,Clothing,Credit Card,Los Angeles
4638,2024-05-13,CUST6,94.4,Books,Credit Card,Chicago
4639,2024-12-01,CUST163,229.5,Electronics,Debit Card,Houston
4640,2024-12-30,CUST535,43.38,Home,Cash,New York
4641,2024-11-29,CUST760,229.96,Books,PayPal,Chicago
4642,2024-06-01,CUST261,191.64,Books,Cash,New York
4643,2024-04-06,CUST949,348.14,Home,Credit Card,Los Angeles
4644,2024-03-17,CUST125,122.19,Books,Credit Card,New York
4645,2024-09-21,CUST198,16.03,Electronics,Cash,Houston
4646,2024-05-03,CUST621,48.05,Home,Cash,Houston
4647,2024-01-30,CUST31,218.65,Clothing,Debit Card,Houston
4648,2024-11-03,CUST549,352.26,Groceries,Credit Card,New York
4649,2024-07-25,CUST24,494.18,Books,Credit Card,Miami
4650,2024-12-04,CUST531,230.0,Books,Cash,Miami
4651,2024-06-12,CUST525,481.88,Groceries,Debit Card,Houston
4652,2024-12-14,CUST780,263.38,Electronics,Cash,New York
4653,2024-03-12,CUST157,281.74,Electronics,Credit Card,New York
4654,2024-01-14,CUST222,436.98,Groceries,PayPal,New York
4655,2024-12-01,CUST888,193.17,Electronics,PayPal,Houston
4656,2024-09-11,CUST374,154.85,Clothing,Debit Card,Houston
4657,2024-05-31,CUST118,43.94,Home,Cash,Chicago
4658,2024-05-12,CUST921,428.12,Groceries,Credit Card,Miami
4659,2024-08-02,CUST223,381.72,Electronics,Cash,Miami
4660,2024-07-26,CUST31,490.3,Electronics,Debit Card,Houston
4661,2024-07-17,CUST336,287.96,Electronics,Debit Card,Miami
4662,2024-01-19,CUST142,467.59,Groceries,Debit Card,Los Angeles
4663,2024-10-25,CUST226,470.67,Books,Credit Card,Chicago
4664,2024-12-28,CUST86,393.06,Home,Cash,Los Angeles
4665,2024-10-19,CUST746,183.8,Electronics,Debit Card,Chicago
4666,2024-04-07,CUST709,257.7,Electronics,PayPal,Houston
4667,2024-06-24,CUST963,485.9,Electronics,Cash,Chicago
4668,2024-04-23,CUST130,63.3,Groceries,Cash,Miami
4669,2024-12-17,CUST275,245.9,Electronics,Debit Card,Los Angeles
4670,2024-09-30,CUST281,148.94,Groceries,PayPal,Miami
4671,2024-11-22,CUST494,49.66,Groceries,Cash,Los Angeles
4672,2024-08-31,CUST205,375.24,Home,Cash,Miami
4673,2024-12-09,CUST977,246.7,Books,PayPal,Chicago
4674,2024-07-02,CUST95,195.62,Home,Cash,Chicago
4675,2024-09-16,CUST357,96.51,Electronics,PayPal,New York
4676,2024-06-02,CUST726,41.94,Groceries,Debit Card,Chicago
4677,2024-03-28,CUST565,273.2,Home,PayPal,Chicago
4678,2024-12-02,CUST668,399.63,Groceries,Credit Card,Chicago
4679,2024-10-12,CUST302,324.27,Home,Credit Card,New York
4680,2024-04-02,CUST479,76.6,Clothing,PayPal,Los Angeles
4681,2024-05-30,CUST764,50.49,Home,Credit Card,Miami
4682,2024-02-19,CUST829,357.82,Books,Credit Card,Miami
4683,2024-08-29,CUST508,204.39,Books,Debit Card,Houston
4684,2024-03-06,CUST447,73.2,Electronics,Debit Card,Los Angeles
4685,2024-05-12,CUST525,136.8,Groceries,Cash,Miami
4686,2024-10-13,CUST970,85.55,Clothing,Debit Card,Los Angeles
4687,2024-04-03,CUST410,303.56,Electronics,Credit Card,Chicago
4688,2024-12-14,CUST945,241.38,Books,Debit Card,Houston
4689,2024-06-20,CUST198,258.55,Home,Debit Card,Houston
4690,2024-12-01,CUST257,41.85,Clothing,PayPal,Miami
4691,2024-02-15,CUST178,31.43,Home,Debit Card,New York
4692,2024-04-23,CUST203,355.03,Home,Cash,Miami
4693,2024-06-30,CUST704,497.87,Groceries,PayPal,New York
4694,2024-04-24,CUST867,442.52,Groceries,Cash,Chicago
4695,2024-06-06,CUST909,361.9,Groceries,Debit Card,Chicago
4696,2024-08-03,CUST735,186.39,Clothing,PayPal,Miami
4697,2024-06-18,CUST288,458.54,Books,Debit Card,Miami
4698,2024-07-09,CUST985,57.09,Clothing,Debit Card,Houston
4699,2024-05-13,CUST403,279.01,Groceries,PayPal,New York
4700,2024-10-26,CUST106,342.1,Groceries,Cash,Los Angeles
4701,2024-05-30,CUST598,189.56,Clothing,Credit Card,Miami
4702,2024-08-25,CUST813,417.55,Books,Credit Card,Houston
4703,2024-03-01,CUST785,27.46,Books,Debit Card,Chicago
4704,2024-08-28,CUST602,220.38,Home,Credit Card,Los Angeles
4705,2024-01-28,CUST320,255.37,Home,Debit Card,Los Angeles
4706,2024-11-20,CUST170,6.43,Groceries,Credit Card,Miami
4707,2024-10-25,CUST814,291.1,Electronics,Cash,Los Angeles
4708,2024-10-24,CUST211,67.53,Groceries,PayPal,New York
4709,2024-11-13,CUST977,435.47,Electronics,Cash,Chicago
4710,2024-02-06,CUST740,250.99,Groceries,Debit Card,Los Angeles
4711,2024-08-29,CUST500,5.03,Clothing,Credit Card,New York
4712,2024-04-09,CUST444,289.39,Clothing,PayPal,Houston
4713,2024-09-13,CUST905,469.36,Home,Debit Card,New York
4714,2024-03-02,CUST457,29.64,Home,Credit Card,Houston
4715,2024-12-14,CUST434,317.9,Clothing,Credit Card,Miami
4716,2024-07-14,CUST611,113.68,Books,Credit Card,New York
4717,2024-09-28,CUST766,353.54,Electronics,Debit Card,Miami
4718,2024-06-01,CUST279,174.37,Clothing,Credit Card,New York
4719,2024-07-30,CUST836,141.18,Clothing,Cash,Chicago
4720,2024-01-28,CUST327,31.16,Books,Cash,Miami
4721,2024-03-18,CUST638,89.98,Electronics,Credit Card,Houston
4722,2024-03-11,CUST111,414.5,Clothing,Debit Card,Miami
4723,2024-04-12,CUST622,142.83,Home,Cash,Houston
4724,2024-06-24,CUST393,432.94,Electronics,Cash,New York
4725,2024-07-28,CUST440,495.98,Electronics,Cash,New York
4726,2024-10-18,CUST205,254.03,Books,Cash,Chicago
4727,2024-08-22,CUST581,460.17,Clothing,Debit Card,New York
4728,2024-03-14,CUST362,307.46,Electronics,Cash,Miami
4729,2024-06-10,CUST383,444.27,Home,PayPal,Los Angeles
4730,2024-04-02,CUST920,443.31,Groceries,Cash,Los Angeles
4731,2024-02-11,CUST648,143.6,Books,Debit Card,Chicago
4732,2024-09-06,CUST840,33.91,Clothing,Credit Card,Chicago
4733,2024-06-19,CUST66,245.31,Groceries,Debit Card,New York
4734,2024-11-19,CUST461,327.72,Books,Debit Card,Los Angeles
4735,2024-03-31,CUST172,456.64,Home,Cash,Miami
4736,2024-06-09,CUST911,260.77,Clothing,PayPal,Miami
4737,2024-11-20,CUST35,84.65,Groceries,PayPal,Los Angeles
4738,2024-01-30,CUST982,134.6,Groceries,PayPal,Miami
4739,2024-01-03,CUST524,229.05,Clothing,Credit Card,Chicago
4740,2024-08-19,CUST260,49.59,Books,Debit Card,Chicago
4741,2024-05-20,CUST601,496.87,Groceries,Debit Card,Chicago
4742,2024-04-17,CUST420,40.88,Home,Cash,New York
4743,2024-03-27,CUST301,471.09,Groceries,Credit Card,Miami
4744,2024-10-22,CUST619,273.41,Groceries,Debit Card,Los Angeles
4745,2024-03-22,CUST847,465.96,Electronics,PayPal,Los Angeles
4746,2024-09-07,CUST899,387.35,Books,Credit Card,Houston
4747,2024-02-15,CUST661,8.09,Home,Debit Card,Miami
4748,2024-03-07,CUST974,37.63,Electronics,Cash,Miami
4749,2024-11-10,CUST989,394.22,Clothing,PayPal,New York
4750,2024-08-10,CUST544,471.77,Electronics,Debit Card,Chicago
4751,2024-11-20,CUST361,322.53,Electronics,PayPal,Houston
4752,2024-08-07,CUST408,377.76,Groceries,Debit Card,Chicago
4753,2024-07-25,CUST31,34.21,Clothing,Credit Card,Los Angeles
4754,2024-08-07,CUST118,62.5,Books,Debit Card,Chicago
4755,2024-09-01,CUST185,189.04,Groceries,Debit Card,New York
4756,2024-07-15,CUST829,5.51,Books,PayPal,Houston
4757,2024-01-03,CUST331,93.11,Home,PayPal,Chicago
4758,2024-01-20,CUST440,234.59,Clothing,Debit Card,Los Angeles
4759,2024-09-30,CUST810,404.59,Groceries,Cash,Miami
4760,2024-04-12,CUST191,490.62,Electronics,PayPal,Los Angeles
4761,2024-07-10,CUST367,330.18,Home,Cash,New York
4762,2024-01-08,CUST252,160.92,Clothing,Cash,Los Angeles
4763,2024-06-13,CUST75,216.56,Books,Credit Card,Miami
4764,2024-09-28,CUST221,375.03,Clothing,PayPal,Chicago
4765,2024-04-07,CUST673,26.59,Groceries,Credit Card,New York
4766,2024-01-10,CUST381,184.55,Clothing,Debit Card,New York
4767,2024-12-12,CUST381,473.77,Groceries,Credit Card,Houston
4768,2024-01-03,CUST149,431.79,Home,PayPal,Miami
4769,2024-11-16,CUST799,223.09,Books,Cash,Houston
4770,2024-05-07,CUST322,411.3,Electronics,Cash,Houston
4771,2024-04-25,CUST126,72.4,Clothing,Credit Card,Houston
4772,2024-12-21,CUST10,26.71,Home,Cash,Chicago
4773,2024-06-25,CUST327,233.88,Home,Credit Card,Chicago
4774,2024-06-08,CUST705,405.78,Groceries,Debit Card,New York
4775,2024-03-07,CUST12,298.86,Groceries,Cash,New York
4776,2024-02-22,CUST735,341.84,Home,PayPal,Chicago
4777,2024-07-15,CUST337,7.28,Electronics,Debit Card,Los Angeles
4778,2024-09-14,CUST219,244.51,Electronics,PayPal,Chicago
4779,2024-10-28,CUST477,453.5,Clothing,PayPal,Houston
4780,2024-06-05,CUST582,415.84,Clothing,Credit Card,Houston
4781,2024-03-26,CUST815,328.55,Clothing,PayPal,New York
4782,2024-02-03,CUST330,439.24,Clothing,Debit Card,Los Angeles
4783,2024-01-24,CUST921,289.13,Electronics,Debit Card,Houston
4784,2024-06-01,CUST239,159.57,Books,Debit Card,Houston
4785,2024-05-28,CUST576,357.13,Clothing,Credit Card,Los Angeles
4786,2024-08-21,CUST68,351.07,Books,Credit Card,Los Angeles
4787,2024-09-23,CUST395,117.37,Clothing,PayPal,Houston
4788,2024-11-01,CUST291,324.7,Groceries,Credit Card,New York
4789,2024-09-25,CUST617,399.74,Electronics,PayPal,Chicago
4790,2024-06-21,CUST218,263.34,Electronics,Cash,Los Angeles
4791,2024-08-10,CUST540,209.54,Home,Cash,Chicago
4792,2024-12-17,CUST223,279.89,Groceries,Cash,Houston
4793,2024-03-09,CUST106,110.6,Home,Cash,Chicago
4794,2024-06-24,CUST575,429.44,Home,PayPal,New York
4795,2024-09-07,CUST285,175.58,Clothing,Credit Card,Chicago
4796,2024-07-02,CUST734,299.61,Books,Debit Card,New York
4797,2024-04-06,CUST623,143.12,Home,Cash,Houston
4798,2024-03-25,CUST969,238.75,Books,Credit Card,Los Angeles
4799,2024-07-25,CUST905,62.21,Groceries,Cash,Los Angeles
4800,2024-01-10,CUST827,418.98,Books,PayPal,Miami
4801,2024-04-26,CUST881,48.6,Groceries,Cash,Chicago
4802,2024-04-24,CUST688,314.08,Books,Cash,Houston
4803,2024-03-08,CUST77,361.87,Books,PayPal,Houston
4804,2024-04-18,CUST588,463.22,Groceries,Debit Card,New York
4805,2024-01-12,CUST915,488.82,Books,Debit Card,Chicago
4806,2024-10-28,CUST662,105.08,Clothing,Debit Card,Miami
4807,2024-09-15,CUST432,158.87,Clothing,Cash,Los Angeles
4808,2024-03-27,CUST699,271.52,Books,Credit Card,Chicago
4809,2024-03-04,CUST775,110.54,Books,PayPal,Los Angeles
4810,2024-07-06,CUST446,386.4,Books,PayPal,Houston
4811,2024-12-30,CUST326,387.86,Books,Credit Card,Chicago
4812,2024-11-29,CUST833,22.58,Electronics,Debit Card,Miami
4813,2024-01-20,CUST328,169.48,Electronics,PayPal,Chicago
4814,2024-07-11,CUST203,81.1,Home,PayPal,New York
4815,2024-11-23,CUST202,388.47,Electronics,PayPal,Houston
4816,2024-05-10,CUST51,333.67,Home,Debit Card,Miami
4817,2024-09-30,CUST822,204.62,Books,PayPal,Los Angeles
4818,2024-11-15,CUST506,343.88,Electronics,PayPal,Houston
4819,2024-01-25,CUST511,39.02,Clothing,Cash,Chicago
4820,2024-10-31,CUST48,446.74,Groceries,Cash,Houston
4821,2024-01-25,CUST282,110.6,Groceries,Cash,Houston
4822,2024-12-04,CUST432,441.42,Clothing,Cash,Los Angeles
4823,2024-02-25,CUST123,396.38,Home,Credit Card,New York
4824,2024-11-30,CUST128,183.17,Electronics,Debit Card,Houston
4825,2024-01-11,CUST464,131.74,Books,Cash,New York
4826,2024-01-25,CUST176,383.15,Clothing,PayPal,Chicago
4827,2024-12-19,CUST616,412.81,Electronics,PayPal,Houston
4828,2024-02-29,CUST335,172.01,Clothing,Credit Card,New York
4829,2024-08-01,CUST606,459.61,Home,Credit Card,New York
4830,2024-08-15,CUST393,213.24,Home,Credit Card,Houston
4831,2024-07-13,CUST243,34.94,Electronics,PayPal,Chicago
4832,2024-03-04,CUST591,431.71,Home,PayPal,New York
4833,2024-10-07,CUST22,489.61,Clothing,Cash,Miami
4834,2024-05-09,CUST292,220.53,Groceries,Cash,Houston
4835,2024-08-30,CUST19,373.94,Groceries,Debit Card,Chicago
4836,2024-12-25,CUST660,226.66,Home,Debit Card,New York
4837,2024-03-19,CUST803,296.2,Books,Debit Card,New York
4838,2024-04-15,CUST877,113.42,Electronics,PayPal,New York
4839,2024-12-21,CUST590,360.29,Home,Debit Card,Miami
4840,2024-12-17,CUST5,129.43,Books,Cash,Los Angeles
4841,2024-11-18,CUST934,153.29,Groceries,Credit Card,Chicago
4842,2024-01-05,CUST473,273.26,Electronics,Credit Card,Houston
4843,2024-06-03,CUST292,101.64,Books,PayPal,Miami
4844,2024-08-03,CUST135,155.3,Groceries,Credit Card,Los Angeles
4845,2024-12-04,CUST862,92.55,Clothing,Debit Card,Chicago
4846,2024-02-21,CUST991,401.1,Clothing,Cash,Miami
4847,2024-12-05,CUST413,194.4,Electronics,Credit Card,Houston
4848,2024-09-23,CUST38,490.79,Electronics,Cash,Los Angeles
4849,2024-05-18,CUST918,454.34,Books,Cash,Houston
4850,2024-11-14,CUST547,484.68,Home,Credit Card,Miami
4851,2024-11-06,CUST941,152.47,Clothing,PayPal,Los Angeles
4852,2024-12-24,CUST541,457.93,Clothing,Debit Card,Miami
4853,2024-03-11,CUST41,272.4,Clothing,Cash,Houston
4854,2024-08-02,CUST346,168.77,Books,Credit Card,Houston
4855,2024-02-23,CUST661,31.27,Books,Cash,Houston
4856,2024-09-18,CUST17,409.07,Electronics,Credit Card,Houston
4857,2024-11-12,CUST72,463.87,Electronics,Cash,Chicago
4858,2024-03-01,CUST482,353.82,Electronics,Debit Card,Chicago
4859,2024-05-24,CUST98,199.77,Clothing,Credit Card,New York
4860,2024-02-28,CUST850,227.25,Groceries,Debit Card,Los Angeles
4861,2024-02-24,CUST822,171.1,Clothing,Credit Card,Los Angeles
4862,2024-09-11,CUST426,44.63,Home,Debit Card,Chicago
4863,2024-04-11,CUST741,480.66,Clothing,Debit Card,Houston
4864,2024-11-07,CUST309,83.93,Groceries,Credit Card,New York
4865,2024-04-12,CUST282,284.46,Electronics,Credit Card,Chicago
4866,2024-05-14,CUST325,365.95,Clothing,Debit Card,Chicago
4867,2024-09-24,CUST772,9.82,Electronics,Credit Card,New York
4868,2024-04-13,CUST355,21.84,Home,Cash,Los Angeles
4869,2024-07-02,CUST410,468.77,Groceries,Cash,Houston
4870,2024-12-26,CUST82,451.65,Groceries,Cash,Chicago
4871,2024-07-28,CUST570,165.65,Books,Cash,New York
4872,2024-05-31,CUST794,26.04,Groceries,Debit Card,Los Angeles
4873,2024-03-23,CUST321,316.33,Groceries,Cash,Miami
4874,2024-01-21,CUST506,158.19,Electronics,Debit Card,Los Angeles
4875,2024-10-07,CUST628,18.64,Home,Credit Card,Houston
4876,2024-09-11,CUST49,495.11,Electronics,Debit Card,Chicago
4877,2024-04-16,CUST403,55.35,Groceries,Cash,Houston
4878,2024-12-18,CUST306,120.62,Groceries,Debit Card,Chicago
4879,2024-09-03,CUST714,475.77,Groceries,PayPal,Los Angeles
4880,2024-06-18,CUST466,498.41,Electronics,PayPal,Miami
4881,2024-04-30,CUST506,234.04,Home,Debit Card,Los Angeles
4882,2024-01-02,CUST870,256.22,Clothing,Cash,Houston
4883,2024-01-07,CUST657,197.01,Groceries,PayPal,Houston
4884,2024-12-09,CUST991,302.51,Groceries,Cash,Chicago
4885,2024-02-15,CUST933,344.91,Clothing,Cash,Houston
4886,2024-02-26,CUST125,75.45,Home,Credit Card,Los Angeles
4887,2024-10-20,CUST864,403.69,Books,Cash,Houston
4888,2024-12-08,CUST383,353.56,Electronics,Credit Card,Chicago
4889,2024-09-09,CUST961,225.37,Groceries,Credit Card,Chicago
4890,2024-03-17,CUST633,197.59,Groceries,PayPal,Chicago
4891,2024-02-16,CUST106,344.94,Groceries,Cash,Chicago
4892,2024-09-18,CUST30,92.69,Electronics,PayPal,New York
4893,2024-02-08,CUST230,318.75,Groceries,Cash,Los Angeles
4894,2024-02-21,CUST49,206.03,Clothing,PayPal,Chicago
4895,2024-05-11,CUST846,312.39,Electronics,Debit Card,Miami
4896,2024-11-25,CUST11,460.09,Groceries,Cash,Miami
4897,2024-04-28,CUST143,160.99,Clothing,Cash,Miami
4898,2024-08-21,CUST108,460.36,Electronics,Cash,Los Angeles
4899,2024-05-31,CUST331,137.68,Books,Credit Card,Miami
